usageKey,scientificName,canonicalName,rank,status,confidence,matchType,kingdom,phylum,order,family,genus,species,kingdomKey,phylumKey,classKey,orderKey,familyKey,genusKey,speciesKey,synonym,class,acceptedUsageKey,is_alternative,verbatim_name,verbatim_index
5361663,Oxytropis oreophila var. juniperina S.L.Welsh,Oxytropis oreophila juniperina,VARIETY,ACCEPTED,99,EXACT,Plantae,Tracheophyta,Fabales,Fabaceae,Oxytropis,Oxytropis oreophila,6,7707728,220,1370,5386,2982894,5361660,FALSE,Magnoliopsida,NA,FALSE,Oxytropis oreophila juniperina,2056
5361661,Oxytropis oreophila var. oreophila,Oxytropis oreophila oreophila,VARIETY,ACCEPTED,99,EXACT,Plantae,Tracheophyta,Fabales,Fabaceae,Oxytropis,Oxytropis oreophila,6,7707728,220,1370,5386,2982894,5361660,FALSE,Magnoliopsida,NA,FALSE,Oxytropis oreophila oreophila,2057
2226989,"Pacifastacus fortis (Faxon, 1914)",Pacifastacus fortis,SPECIES,ACCEPTED,99,EXACT,Animalia,Arthropoda,Decapoda,Astacidae,Pacifastacus,Pacifastacus fortis,1,54,229,637,8022,2226987,2226989,FALSE,Malacostraca,NA,FALSE,Pacifastacus fortis,2058
3114083,Packera bernardina (Greene) W.A.Weber & Á.Löve,Packera bernardina,SPECIES,ACCEPTED,99,EXACT,Plantae,Tracheophyta,Asterales,Asteraceae,Packera,Packera bernardina,6,7707728,220,414,3065,3113889,3114083,FALSE,Magnoliopsida,NA,FALSE,Packera bernardina,2059
7066208,Packera bolanderi var. bolanderi,Packera bolanderi bolanderi,VARIETY,ACCEPTED,99,EXACT,Plantae,Tracheophyta,Asterales,Asteraceae,Packera,Packera bolanderi,6,7707728,220,414,3065,3113889,7612887,FALSE,Magnoliopsida,NA,FALSE,Packera bolanderi bolanderi,2060
4249517,Packera eurycephala var. lewisrosei (J.T.Howell) J.F.Bain,Packera eurycephala lewisrosei,VARIETY,ACCEPTED,99,EXACT,Plantae,Tracheophyta,Asterales,Asteraceae,Packera,Packera eurycephala,6,7707728,220,414,3065,3113889,3114049,FALSE,Magnoliopsida,NA,FALSE,Packera eurycephala lewisrosei,2061
8260322,Packera ganderi (T.M.Barkley & Beauch.) W.A.Weber & Á.Löve,Packera ganderi,SPECIES,ACCEPTED,99,EXACT,Plantae,Tracheophyta,Asterales,Asteraceae,Packera,Packera ganderi,6,7707728,220,414,3065,3113889,8260322,FALSE,Magnoliopsida,NA,FALSE,Packera ganderi,2062
3113895,Packera hesperia (Greene) W.A.Weber & Á.Löve,Packera hesperia,SPECIES,ACCEPTED,99,EXACT,Plantae,Tracheophyta,Asterales,Asteraceae,Packera,Packera hesperia,6,7707728,220,414,3065,3113889,3113895,FALSE,Magnoliopsida,NA,FALSE,Packera hesperia,2063
8325712,Packera indecora (Greenm.) Á.Löve & D.Löve,Packera indecora,SPECIES,ACCEPTED,99,EXACT,Plantae,Tracheophyta,Asterales,Asteraceae,Packera,Packera indecora,6,7707728,220,414,3065,3113889,8325712,FALSE,Magnoliopsida,NA,FALSE,Packera indecora,2064
3113963,Packera layneae (Greene) W.A.Weber & Á.Löve,Packera layneae,SPECIES,ACCEPTED,99,EXACT,Plantae,Tracheophyta,Asterales,Asteraceae,Packera,Packera layneae,6,7707728,220,414,3065,3113889,3113963,FALSE,Magnoliopsida,NA,FALSE,Packera layneae,2065
2480726,"Pandion haliaetus (Linnaeus, 1758)",Pandion haliaetus,SPECIES,ACCEPTED,99,EXACT,Animalia,Chordata,Accipitriformes,Pandionidae,Pandion,Pandion haliaetus,1,44,212,7191147,4408414,2480725,2480726,FALSE,Aves,NA,FALSE,Pandion haliaetus,2068
4301355,"Panoquina errans (Skinner, 1892)",Panoquina errans,SPECIES,ACCEPTED,99,EXACT,Animalia,Arthropoda,Lepidoptera,Hesperiidae,Panoquina,Panoquina errans,1,54,216,797,6953,1943555,4301355,FALSE,Insecta,NA,FALSE,Panoquina errans,2071
1619183,"Paracoenia calida Mathis, 1975",Paracoenia calida,SPECIES,ACCEPTED,99,EXACT,Animalia,Arthropoda,Diptera,Ephydridae,Paracoenia,Paracoenia calida,1,54,216,811,5549,1619174,1619183,FALSE,Insecta,NA,FALSE,Paracoenia calida,2072
1344924,"Paranomada californica Linsley, 1945",Paranomada californica,SPECIES,ACCEPTED,99,EXACT,Animalia,Arthropoda,Hymenoptera,Apidae,Paranomada,Paranomada californica,1,54,216,1457,4334,1344922,1344924,FALSE,Insecta,NA,FALSE,Paranomada californica,2073
1439565,"Parapsyche extensa Denning, 1949",Parapsyche extensa,SPECIES,ACCEPTED,99,EXACT,Animalia,Arthropoda,Trichoptera,Hydropsychidae,Parapsyche,Parapsyche extensa,1,54,216,1003,7966,1439544,1439565,FALSE,Insecta,NA,FALSE,Parapsyche extensa,2074
7221315,Parnassia cirrata var. cirrata,Parnassia cirrata cirrata,VARIETY,ACCEPTED,99,EXACT,Plantae,Tracheophyta,Celastrales,Parnassiaceae,Parnassia,Parnassia cirrata,6,7707728,220,950,3592363,3032572,3032574,FALSE,Magnoliopsida,NA,FALSE,Parnassia cirrata cirrata,2075
3592466,Parnassia cirrata var. intermedia (Rydb.) P.K.Holmgren & N.H.Holmgren,Parnassia cirrata intermedia,VARIETY,ACCEPTED,99,EXACT,Plantae,Tracheophyta,Celastrales,Parnassiaceae,Parnassia,Parnassia cirrata,6,7707728,220,950,3592363,3032572,3032574,FALSE,Magnoliopsida,NA,FALSE,Parnassia cirrata intermedia,2076
6418648,Parnassia parviflora DC.,Parnassia parviflora,SPECIES,ACCEPTED,99,EXACT,Plantae,Tracheophyta,Celastrales,Parnassiaceae,Parnassia,Parnassia parviflora,6,7707728,220,950,3592363,3032572,6418648,FALSE,Magnoliopsida,NA,FALSE,Parnassia parviflora,2077
5384718,Paronychia ahartii Ertter,Paronychia ahartii,SPECIES,ACCEPTED,99,EXACT,Plantae,Tracheophyta,Caryophyllales,Caryophyllaceae,Paronychia,Paronychia ahartii,6,7707728,220,422,2518,8020237,5384718,FALSE,Magnoliopsida,NA,FALSE,Paronychia ahartii,2079
6173946,"Passerculus sandwichensis beldingi Ridgway, 1885",Passerculus sandwichensis beldingi,SUBSPECIES,ACCEPTED,99,EXACT,Animalia,Chordata,Passeriformes,Passerellidae,Passerculus,Passerculus sandwichensis,1,44,212,729,9410667,5231141,5231142,FALSE,Aves,NA,FALSE,Passerculus sandwichensis beldingi,2080
3171718,Pedicularis centranthera A.Gray,Pedicularis centranthera,SPECIES,ACCEPTED,99,EXACT,Plantae,Tracheophyta,Lamiales,Orobanchaceae,Pedicularis,Pedicularis centranthera,6,7707728,220,408,6651,3171670,3171718,FALSE,Magnoliopsida,NA,FALSE,Pedicularis centranthera,2082
3171702,Pedicularis crenulata Benth.,Pedicularis crenulata,SPECIES,ACCEPTED,99,EXACT,Plantae,Tracheophyta,Lamiales,Orobanchaceae,Pedicularis,Pedicularis crenulata,6,7707728,220,408,6651,3171670,3171702,FALSE,Magnoliopsida,NA,FALSE,Pedicularis crenulata,2083
3171706,Pedicularis dudleyi Elmer,Pedicularis dudleyi,SPECIES,ACCEPTED,99,EXACT,Plantae,Tracheophyta,Lamiales,Orobanchaceae,Pedicularis,Pedicularis dudleyi,6,7707728,220,408,6651,3171670,3171706,FALSE,Magnoliopsida,NA,FALSE,Pedicularis dudleyi,2084
10789483,Pedicularis rigginsiae D.J.Keil,Pedicularis rigginsiae,SPECIES,ACCEPTED,99,EXACT,Plantae,Tracheophyta,Lamiales,Orobanchaceae,Pedicularis,Pedicularis rigginsiae,6,7707728,220,408,6651,3171670,10789483,FALSE,Magnoliopsida,NA,FALSE,Pedicularis rigginsiae,2085
2944081,Pediomelum castoreum (S.Watson) Rydb.,Pediomelum castoreum,SPECIES,ACCEPTED,99,EXACT,Plantae,Tracheophyta,Fabales,Fabaceae,Pediomelum,Pediomelum castoreum,6,7707728,220,1370,5386,2959963,2944081,FALSE,Magnoliopsida,NA,FALSE,Pediomelum castoreum,2086
8631083,"Pekania pennanti (Erxleben, 1777)",Pekania pennanti,SPECIES,ACCEPTED,99,EXACT,Animalia,Chordata,Carnivora,Mustelidae,Pekania,Pekania pennanti,1,44,359,732,5307,4833759,8631083,FALSE,Mammalia,NA,FALSE,Pekania pennanti,2087
11449052,Pelazoneuron puberulum var. sonorense (A.R.Sm.) A.R.Sm. & S.E.Fawc.,Pelazoneuron puberulum sonorense,VARIETY,ACCEPTED,99,EXACT,Plantae,Tracheophyta,Polypodiales,Thelypteridaceae,Pelazoneuron,Pelazoneuron puberulum,6,7707728,7228684,392,6618,11606536,11848581,FALSE,Polypodiopsida,NA,FALSE,Pelazoneuron puberulum sonorense,2088
5229155,"Pelecanus erythrorhynchos Gmelin, 1789",Pelecanus erythrorhynchos,SPECIES,ACCEPTED,99,EXACT,Animalia,Chordata,Pelecaniformes,Pelecanidae,Pelecanus,Pelecanus erythrorhynchos,1,44,212,7190953,9329,10650925,5229155,FALSE,Aves,NA,FALSE,Pelecanus erythrorhynchos,2089
5229161,"Pelecanus occidentalis californicus Ridgway, 1884",Pelecanus occidentalis californicus,SUBSPECIES,ACCEPTED,99,EXACT,Animalia,Chordata,Pelecaniformes,Pelecanidae,Pelecanus,Pelecanus occidentalis,1,44,212,7190953,9329,10650925,5229158,FALSE,Aves,NA,FALSE,Pelecanus occidentalis californicus,2090
5275432,Pellaea truncata Goodd.,Pellaea truncata,SPECIES,ACCEPTED,99,EXACT,Plantae,Tracheophyta,Polypodiales,Pteridaceae,Pellaea,Pellaea truncata,6,7707728,7228684,392,2367,2651710,5275432,FALSE,Polypodiopsida,NA,FALSE,Pellaea truncata,2091
12217976,"Pelochrista hennei (Clarke, 1947)",Pelochrista hennei,SPECIES,ACCEPTED,99,EXACT,Animalia,Arthropoda,Lepidoptera,Tortricidae,Pelochrista,Pelochrista hennei,1,54,216,797,5343,1747506,12217976,FALSE,Insecta,NA,FALSE,Pelochrista hennei,2092
2020284,"Pelocoris biimpressus Montandon, 1898",Pelocoris biimpressus,SPECIES,ACCEPTED,99,EXACT,Animalia,Arthropoda,Hemiptera,Naucoridae,Pelocoris,Pelocoris biimpressus,1,54,216,809,4320,2020275,2020284,FALSE,Insecta,NA,FALSE,Pelocoris biimpressus,2093
9818231,Peltigera gowardii Lendemer & H.E.O'Brien,Peltigera gowardii,SPECIES,ACCEPTED,99,EXACT,Fungi,Ascomycota,Peltigerales,Peltigeraceae,Peltigera,Peltigera gowardii,5,95,180,1055,8373,2601137,9818231,FALSE,Lecanoromycetes,NA,FALSE,Peltigera gowardii,2094
2601160,Peltigera pacifica Vitik.,Peltigera pacifica,SPECIES,ACCEPTED,99,EXACT,Fungi,Ascomycota,Peltigerales,Peltigeraceae,Peltigera,Peltigera pacifica,5,95,180,1055,8373,2601137,2601160,FALSE,Lecanoromycetes,NA,FALSE,Peltigera pacifica,2095
3171465,Penstemon albomarginatus M.E.Jones,Penstemon albomarginatus,SPECIES,ACCEPTED,99,EXACT,Plantae,Tracheophyta,Lamiales,Plantaginaceae,Penstemon,Penstemon albomarginatus,6,7707728,220,408,2420,3171306,3171465,FALSE,Magnoliopsida,NA,FALSE,Penstemon albomarginatus,2096
3171523,Penstemon barnebyi N.H.Holmgren,Penstemon barnebyi,SPECIES,ACCEPTED,99,EXACT,Plantae,Tracheophyta,Lamiales,Plantaginaceae,Penstemon,Penstemon barnebyi,6,7707728,220,408,2420,3171306,3171523,FALSE,Magnoliopsida,NA,FALSE,Penstemon barnebyi,2097
3171410,Penstemon calcareus Brandegee,Penstemon calcareus,SPECIES,ACCEPTED,98,EXACT,Plantae,Tracheophyta,Lamiales,Plantaginaceae,Penstemon,Penstemon calcareus,6,7707728,220,408,2420,3171306,3171410,FALSE,Magnoliopsida,NA,FALSE,Penstemon calcareus,2099
3171392,Penstemon californicus (Munz & L M.Johnst.) D.D.Keck,Penstemon californicus,SPECIES,ACCEPTED,99,EXACT,Plantae,Tracheophyta,Lamiales,Plantaginaceae,Penstemon,Penstemon californicus,6,7707728,220,408,2420,3171306,3171392,FALSE,Magnoliopsida,NA,FALSE,Penstemon californicus,2100
9828126,Penstemon clevelandii var. mohavensis (D.D.Keck) Mc Minn,Penstemon clevelandii mohavensis,VARIETY,ACCEPTED,98,EXACT,Plantae,Tracheophyta,Lamiales,Plantaginaceae,Penstemon,Penstemon clevelandii,6,7707728,220,408,2420,3171306,3171384,FALSE,Magnoliopsida,NA,FALSE,Penstemon clevelandii mohavensis,2101
3171546,Penstemon filiformis (D.D.Keck) D.D.Keck,Penstemon filiformis,SPECIES,ACCEPTED,99,EXACT,Plantae,Tracheophyta,Lamiales,Plantaginaceae,Penstemon,Penstemon filiformis,6,7707728,220,408,2420,3171306,3171546,FALSE,Magnoliopsida,NA,FALSE,Penstemon filiformis,2102
3734778,Penstemon fruticiformis var. amargosae (D.D.Keck) N.H.Holmgren,Penstemon fruticiformis amargosae,VARIETY,ACCEPTED,98,EXACT,Plantae,Tracheophyta,Lamiales,Plantaginaceae,Penstemon,Penstemon fruticiformis,6,7707728,220,408,2420,3171306,3171503,FALSE,Magnoliopsida,NA,FALSE,Penstemon fruticiformis amargosae,2103
3171575,Penstemon janishiae N.H.Holmgren,Penstemon janishiae,SPECIES,ACCEPTED,99,EXACT,Plantae,Tracheophyta,Lamiales,Plantaginaceae,Penstemon,Penstemon janishiae,6,7707728,220,408,2420,3171306,3171575,FALSE,Magnoliopsida,NA,FALSE,Penstemon janishiae,2104
6439341,Penstemon newberryi var. sonomensis (Greene) Jeps.,Penstemon newberryi sonomensis,VARIETY,ACCEPTED,98,EXACT,Plantae,Tracheophyta,Lamiales,Plantaginaceae,Penstemon,Penstemon newberryi,6,7707728,220,408,2420,3171306,3171445,FALSE,Magnoliopsida,NA,FALSE,Penstemon newberryi sonomensis,2105
3171519,Penstemon pahutensis N.H.Holmgren,Penstemon pahutensis,SPECIES,ACCEPTED,99,EXACT,Plantae,Tracheophyta,Lamiales,Plantaginaceae,Penstemon,Penstemon pahutensis,6,7707728,220,408,2420,3171306,3171519,FALSE,Magnoliopsida,NA,FALSE,Penstemon pahutensis,2106
3171389,Penstemon personatus D.D.Keck,Penstemon personatus,SPECIES,ACCEPTED,99,EXACT,Plantae,Tracheophyta,Lamiales,Plantaginaceae,Penstemon,Penstemon personatus,6,7707728,220,408,2420,3171306,3171389,FALSE,Magnoliopsida,NA,FALSE,Penstemon personatus,2107
9281697,Penstemon pseudospectabilis var. pseudospectabilis,Penstemon pseudospectabilis pseudospectabilis,VARIETY,ACCEPTED,98,EXACT,Plantae,Tracheophyta,Lamiales,Plantaginaceae,Penstemon,Penstemon pseudospectabilis,6,7707728,220,408,2420,3171306,3171309,FALSE,Magnoliopsida,NA,FALSE,Penstemon pseudospectabilis pseudospectabilis,2108
6449557,Penstemon rattanii var. kleei (Green) A.Gray,Penstemon rattanii kleei,VARIETY,ACCEPTED,98,EXACT,Plantae,Tracheophyta,Lamiales,Plantaginaceae,Penstemon,Penstemon rattanii,6,7707728,220,408,2420,3171306,3171580,FALSE,Magnoliopsida,NA,FALSE,Penstemon rattanii kleei,2109
3171449,Penstemon stephensii Brandegee,Penstemon stephensii,SPECIES,ACCEPTED,99,EXACT,Plantae,Tracheophyta,Lamiales,Plantaginaceae,Penstemon,Penstemon stephensii,6,7707728,220,408,2420,3171306,3171449,FALSE,Magnoliopsida,NA,FALSE,Penstemon stephensii,2110
3171408,Penstemon sudans M.E.Jones,Penstemon sudans,SPECIES,ACCEPTED,99,EXACT,Plantae,Tracheophyta,Lamiales,Plantaginaceae,Penstemon,Penstemon sudans,6,7707728,220,408,2420,3171306,3171408,FALSE,Magnoliopsida,NA,FALSE,Penstemon sudans,2111
3171428,Penstemon thompsoniae (A.Gray) Rydb.,Penstemon thompsoniae,SPECIES,ACCEPTED,99,EXACT,Plantae,Tracheophyta,Lamiales,Plantaginaceae,Penstemon,Penstemon thompsoniae,6,7707728,220,408,2420,3171306,3171428,FALSE,Magnoliopsida,NA,FALSE,Penstemon thompsoniae,2112
3171317,Penstemon tracyi D.D.Keck,Penstemon tracyi,SPECIES,ACCEPTED,99,EXACT,Plantae,Tracheophyta,Lamiales,Plantaginaceae,Penstemon,Penstemon tracyi,6,7707728,220,408,2420,3171306,3171317,FALSE,Magnoliopsida,NA,FALSE,Penstemon tracyi,2113
3171601,Penstemon utahensis Eastw.,Penstemon utahensis,SPECIES,ACCEPTED,98,EXACT,Plantae,Tracheophyta,Lamiales,Plantaginaceae,Penstemon,Penstemon utahensis,6,7707728,220,408,2420,3171306,3171601,FALSE,Magnoliopsida,NA,FALSE,Penstemon utahensis,2114
5701919,Pentachaeta aurea subsp. allenii Keil,Pentachaeta aurea allenii,SUBSPECIES,ACCEPTED,99,EXACT,Plantae,Tracheophyta,Asterales,Asteraceae,Pentachaeta,Pentachaeta aurea,6,7707728,220,414,3065,3117111,5394829,FALSE,Magnoliopsida,NA,FALSE,Pentachaeta aurea allenii,2115
5394835,Pentachaeta bellidiflora Greene,Pentachaeta bellidiflora,SPECIES,ACCEPTED,99,EXACT,Plantae,Tracheophyta,Asterales,Asteraceae,Pentachaeta,Pentachaeta bellidiflora,6,7707728,220,414,3065,3117111,5394835,FALSE,Magnoliopsida,NA,FALSE,Pentachaeta bellidiflora,2116
5701913,Pentachaeta exilis subsp. aeolica Van Horn & Ornduff,Pentachaeta exilis aeolica,SUBSPECIES,ACCEPTED,99,EXACT,Plantae,Tracheophyta,Asterales,Asteraceae,Pentachaeta,Pentachaeta exilis,6,7707728,220,414,3065,3117111,5394832,FALSE,Magnoliopsida,NA,FALSE,Pentachaeta exilis aeolica,2117
5394834,Pentachaeta lyonii A.Gray,Pentachaeta lyonii,SPECIES,ACCEPTED,99,EXACT,Plantae,Tracheophyta,Asterales,Asteraceae,Pentachaeta,Pentachaeta lyonii,6,7707728,220,414,3065,3117111,5394834,FALSE,Magnoliopsida,NA,FALSE,Pentachaeta lyonii,2118
9709659,Pentagramma rebmanii (Winner & M.G.Simpson) Schuettp. & Windham,Pentagramma rebmanii,SPECIES,ACCEPTED,99,EXACT,Plantae,Tracheophyta,Polypodiales,Pteridaceae,Pentagramma,Pentagramma rebmanii,6,7707728,7228684,392,2367,2651784,9709659,FALSE,Polypodiopsida,NA,FALSE,Pentagramma rebmanii,2119
1356076,"Perdita algodones Timberlake, 1980",Perdita algodones,SPECIES,ACCEPTED,99,EXACT,Animalia,Arthropoda,Hymenoptera,Andrenidae,Perdita,Perdita algodones,1,54,216,1457,7901,1356038,1356076,FALSE,Insecta,NA,FALSE,Perdita algodones,2120
1356258,"Perdita frontalis Timberlake, 1968",Perdita frontalis,SPECIES,ACCEPTED,99,EXACT,Animalia,Arthropoda,Hymenoptera,Andrenidae,Perdita,Perdita frontalis,1,54,216,1457,7901,1356038,1356258,FALSE,Insecta,NA,FALSE,Perdita frontalis,2121
8982299,"Perdita hirticeps luteocincta Timberlake, 1960",Perdita hirticeps luteocincta,SUBSPECIES,ACCEPTED,99,EXACT,Animalia,Arthropoda,Hymenoptera,Andrenidae,Perdita,Perdita hirticeps,1,54,216,1457,7901,1356038,1356338,FALSE,Insecta,NA,FALSE,Perdita hirticeps luteocincta,2122
8968205,"Perdita scitula antiochensis Timberlake, 1960",Perdita scitula antiochensis,SUBSPECIES,ACCEPTED,99,EXACT,Animalia,Arthropoda,Hymenoptera,Andrenidae,Perdita,Perdita scitula,1,54,216,1457,7901,1356038,1356354,FALSE,Insecta,NA,FALSE,Perdita scitula antiochensis,2123
1356556,"Perdita stephanomeriae Timberlake, 1954",Perdita stephanomeriae,SPECIES,ACCEPTED,99,EXACT,Animalia,Arthropoda,Hymenoptera,Andrenidae,Perdita,Perdita stephanomeriae,1,54,216,1457,7901,1356038,1356556,FALSE,Insecta,NA,FALSE,Perdita stephanomeriae,2124
7258870,Perideridia parishii subsp. parishii,Perideridia parishii parishii,SUBSPECIES,ACCEPTED,99,EXACT,Plantae,Tracheophyta,Apiales,Apiaceae,Perideridia,Perideridia parishii,6,7707728,220,1351,6720,3034536,3034550,FALSE,Magnoliopsida,NA,FALSE,Perideridia parishii parishii,2125
2439562,"Perognathus inornatus Merriam, 1889",Perognathus inornatus,SPECIES,ACCEPTED,99,EXACT,Animalia,Chordata,Rodentia,Heteromyidae,Perognathus,Perognathus inornatus,1,44,359,1459,5504,2439552,2439562,FALSE,Mammalia,NA,FALSE,Perognathus inornatus,2128
4263075,"Perognathus inornatus psammophilus von Bloeker, 1937",Perognathus inornatus psammophilus,SUBSPECIES,ACCEPTED,99,EXACT,Animalia,Chordata,Rodentia,Heteromyidae,Perognathus,Perognathus inornatus,1,44,359,1459,5504,2439552,2439562,FALSE,Mammalia,NA,FALSE,Perognathus inornatus psammophilus,2129
4263088,"Perognathus longimembris bangsi Mearns, 1898",Perognathus longimembris bangsi,SUBSPECIES,ACCEPTED,99,EXACT,Animalia,Chordata,Rodentia,Heteromyidae,Perognathus,Perognathus longimembris,1,44,359,1459,5504,2439552,2439563,FALSE,Mammalia,NA,FALSE,Perognathus longimembris bangsi,2130
4263128,"Perognathus longimembris brevinasus Osgood, 1900",Perognathus longimembris brevinasus,SUBSPECIES,ACCEPTED,99,EXACT,Animalia,Chordata,Rodentia,Heteromyidae,Perognathus,Perognathus longimembris,1,44,359,1459,5504,2439552,2439563,FALSE,Mammalia,NA,FALSE,Perognathus longimembris brevinasus,2131
4263110,"Perognathus longimembris internationalis Huey, 1939",Perognathus longimembris internationalis,SUBSPECIES,ACCEPTED,99,EXACT,Animalia,Chordata,Rodentia,Heteromyidae,Perognathus,Perognathus longimembris,1,44,359,1459,5504,2439552,2439563,FALSE,Mammalia,NA,FALSE,Perognathus longimembris internationalis,2132
6163502,"Perognathus longimembris pacificus Mearns, 1898",Perognathus longimembris pacificus,SUBSPECIES,ACCEPTED,99,EXACT,Animalia,Chordata,Rodentia,Heteromyidae,Perognathus,Perognathus longimembris,1,44,359,1459,5504,2439552,2439563,FALSE,Mammalia,NA,FALSE,Perognathus longimembris pacificus,2133
2874841,Petalonyx linearis Greene,Petalonyx linearis,SPECIES,ACCEPTED,99,EXACT,Plantae,Tracheophyta,Cornales,Loasaceae,Petalonyx,Petalonyx linearis,6,7707728,220,949,2379,2874839,2874841,FALSE,Magnoliopsida,NA,FALSE,Petalonyx linearis,2136
6389231,Petalonyx thurberi subsp. gilmanii (Munz) W.S.Davis & H.J.Thomps.,Petalonyx thurberi gilmanii,SUBSPECIES,ACCEPTED,98,EXACT,Plantae,Tracheophyta,Cornales,Loasaceae,Petalonyx,Petalonyx thurberi,6,7707728,220,949,2379,2874839,2874840,FALSE,Magnoliopsida,NA,FALSE,Petalonyx thurberi gilmanii,2137
5349440,Peteria thompsoniae S.Watson,Peteria thompsoniae,SPECIES,ACCEPTED,99,EXACT,Plantae,Tracheophyta,Fabales,Fabaceae,Peteria,Peteria thompsoniae,6,7707728,220,1370,5386,2945589,5349440,FALSE,Magnoliopsida,NA,FALSE,Peteria thompsoniae,2138
2928065,Phacelia amabilis Constance,Phacelia amabilis,SPECIES,ACCEPTED,99,EXACT,Plantae,Tracheophyta,Boraginales,Hydrophyllaceae,Phacelia,Phacelia amabilis,6,7707728,220,7226464,2387,8988077,2928065,FALSE,Magnoliopsida,NA,FALSE,Phacelia amabilis,2140
2928255,Phacelia anelsonii J.F.Macbr.,Phacelia anelsonii,SPECIES,ACCEPTED,99,EXACT,Plantae,Tracheophyta,Boraginales,Hydrophyllaceae,Phacelia,Phacelia anelsonii,6,7707728,220,7226464,2387,8988077,2928255,FALSE,Magnoliopsida,NA,FALSE,Phacelia anelsonii,2141
2928227,Phacelia argentea A.Nelson & J.F.Macbr.,Phacelia argentea,SPECIES,ACCEPTED,99,EXACT,Plantae,Tracheophyta,Boraginales,Hydrophyllaceae,Phacelia,Phacelia argentea,6,7707728,220,7226464,2387,8988077,2928227,FALSE,Magnoliopsida,NA,FALSE,Phacelia argentea,2142
2928176,Phacelia barnebyana J.T.Howell,Phacelia barnebyana,SPECIES,ACCEPTED,99,EXACT,Plantae,Tracheophyta,Boraginales,Hydrophyllaceae,Phacelia,Phacelia barnebyana,6,7707728,220,7226464,2387,8988077,2928176,FALSE,Magnoliopsida,NA,FALSE,Phacelia barnebyana,2143
3612668,Phacelia ciliata var. opaca J.T.Howell,Phacelia ciliata opaca,VARIETY,ACCEPTED,99,EXACT,Plantae,Tracheophyta,Boraginales,Hydrophyllaceae,Phacelia,Phacelia ciliata,6,7707728,220,7226464,2387,8988077,2928053,FALSE,Magnoliopsida,NA,FALSE,Phacelia ciliata opaca,2144
2928195,Phacelia coerulea Greene,Phacelia coerulea,SPECIES,ACCEPTED,99,EXACT,Plantae,Tracheophyta,Boraginales,Hydrophyllaceae,Phacelia,Phacelia coerulea,6,7707728,220,7226464,2387,8988077,2928195,FALSE,Magnoliopsida,NA,FALSE,Phacelia coerulea,2145
2928097,Phacelia cookei Constance & Heckard,Phacelia cookei,SPECIES,ACCEPTED,99,EXACT,Plantae,Tracheophyta,Boraginales,Hydrophyllaceae,Phacelia,Phacelia cookei,6,7707728,220,7226464,2387,8988077,2928097,FALSE,Magnoliopsida,NA,FALSE,Phacelia cookei,2146
12208703,"Phacelia damnationensis Kierstead, Lindstrand & M.J.Lenz",Phacelia damnationensis,SPECIES,ACCEPTED,99,EXACT,Plantae,Tracheophyta,Boraginales,Hydrophyllaceae,Phacelia,Phacelia damnationensis,6,7707728,220,7226464,2387,8988077,12208703,FALSE,Magnoliopsida,NA,FALSE,Phacelia damnationensis,2147
2928234,Phacelia floribunda Greene,Phacelia floribunda,SPECIES,ACCEPTED,99,EXACT,Plantae,Tracheophyta,Boraginales,Hydrophyllaceae,Phacelia,Phacelia floribunda,6,7707728,220,7226464,2387,8988077,2928234,FALSE,Magnoliopsida,NA,FALSE,Phacelia floribunda,2148
2928063,Phacelia greenei J.T.Howell,Phacelia greenei,SPECIES,ACCEPTED,99,EXACT,Plantae,Tracheophyta,Boraginales,Hydrophyllaceae,Phacelia,Phacelia greenei,6,7707728,220,7226464,2387,8988077,2928063,FALSE,Magnoliopsida,NA,FALSE,Phacelia greenei,2149
2928252,Phacelia gymnoclada Torr. ex S.Watson,Phacelia gymnoclada,SPECIES,ACCEPTED,99,EXACT,Plantae,Tracheophyta,Boraginales,Hydrophyllaceae,Phacelia,Phacelia gymnoclada,6,7707728,220,7226464,2387,8988077,2928252,FALSE,Magnoliopsida,NA,FALSE,Phacelia gymnoclada,2150
3611773,Phacelia insularis var. continentis J.T.Howell,Phacelia insularis continentis,VARIETY,ACCEPTED,99,EXACT,Plantae,Tracheophyta,Boraginales,Hydrophyllaceae,Phacelia,Phacelia insularis,6,7707728,220,7226464,2387,8988077,2928070,FALSE,Magnoliopsida,NA,FALSE,Phacelia insularis continentis,2151
7096488,Phacelia insularis var. insularis,Phacelia insularis insularis,VARIETY,ACCEPTED,98,EXACT,Plantae,Tracheophyta,Boraginales,Hydrophyllaceae,Phacelia,Phacelia insularis,6,7707728,220,7226464,2387,8988077,2928070,FALSE,Magnoliopsida,NA,FALSE,Phacelia insularis insularis,2152
2928243,Phacelia inundata J.T.Howell,Phacelia inundata,SPECIES,ACCEPTED,99,EXACT,Plantae,Tracheophyta,Boraginales,Hydrophyllaceae,Phacelia,Phacelia inundata,6,7707728,220,7226464,2387,8988077,2928243,FALSE,Magnoliopsida,NA,FALSE,Phacelia inundata,2153
2928231,Phacelia inyoensis (J.F.Macbr.) J.T.Howell,Phacelia inyoensis,SPECIES,ACCEPTED,99,EXACT,Plantae,Tracheophyta,Boraginales,Hydrophyllaceae,Phacelia,Phacelia inyoensis,6,7707728,220,7226464,2387,8988077,2928231,FALSE,Magnoliopsida,NA,FALSE,Phacelia inyoensis,2154
